emoji,variant,base,detail,outline,mane_base,mane_high,face_base,face_inner,ear_inner,nose,whisker_dot,eye,body_base,wing,beak,leaf_base,leaf_detail,flower,stem,body,window,wheel
1f341,5,,,#000000,,,,,,,,,,,,#b8e6b8,#62bb83,#fac3ad,#8b6144,,,
1f342,1,,,#000000,,,,,,,,,,,,#3cb371,#2e8b57,#ffc0cb,#5a3828,,,
1f342,2,,,#000000,,,,,,,,,,,,#9aec9a,#3b9762,#ffa64d,#66422f,,,
1f342,3,,,#000000,,,,,,,,,,,,#66cc99,#48a36d,#ffe135,#724c36,,,
1f342,4,,,#000000,,,,,,,,,,,,#00cfcf,#00b2b2,#9e40e3,#00b2b2,,,
1f342,5,,,#000000,,,,,,,,,,,,#b8e6b8,#62bb83,#fac3ad,#8b6144,,,
1f343,1,,,#000000,,,,,,,,,,,,#3cb371,#2e8b57,#ffc0cb,#5a3828,,,
1f343,2,,,#000000,,,,,,,,,,,,#9aec9a,#3b9762,#ffa64d,#66422f,,,
1f343,3,,,#000000,,,,,,,,,,,,#66cc99,#48a36d,#ffe135,#724c36,,,
1f343,4,,,#000000,,,,,,,,,,,,#00cfcf,#00b2b2,#9e40e3,#00b2b2,,,
1f343,5,,,#000000,,,,,,,,,,,,#b8e6b8,#62bb83,#fac3ad,#8b6144,,,
1f344,1,,,#000000,,,,,,,,,,,,#3cb371,#2e8b57,#ffc0cb,#5a3828,,,
1f344,2,,,#000000,,,,,,,,,,,,#9aec9a,#3b9762,#ffa64d,#66422f,,,
1f344,3,,,#000000,,,,,,,,,,,,#66cc99,#48a36d,#ffe135,#724c36,,,
1f344,4,,,#000000,,,,,,,,,,,,#00cfcf,#00b2b2,#9e40e3,#00b2b2,,,
1f344,5,,,#000000,,,,,,,,,,,,#b8e6b8,#62bb83,#fac3ad,#8b6144,,,
1f345,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f345,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f345,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f345,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f345,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f346,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f346,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f346,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f346,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f346,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f347,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f347,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f347,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f347,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f347,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f348,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f348,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f348,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f348,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f348,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f349,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f349,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f349,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f349,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f349,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f34a,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f34a,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f34a,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f34a,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f34a,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f34b,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f34b,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f34b,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f34b,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f34b,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f34c,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f34c,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f34c,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f34c,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f34c,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f34d,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f34d,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f34d,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f34d,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f34d,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f34e,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f34e,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f34e,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f34e,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f34e,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f34f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f34f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f34f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f34f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f34f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f350,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f350,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f350,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f350,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f350,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f351,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f351,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f351,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f351,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f351,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f352,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f352,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f352,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f352,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f352,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f353,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f353,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f353,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f353,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f353,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f354,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f354,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f354,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f354,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f354,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f355,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f355,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f355,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f355,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f355,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f356,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f356,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f356,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f356,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f356,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f357,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f357,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f357,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f357,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f357,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f358,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f358,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f358,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f358,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f358,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f359,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f359,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f359,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f359,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f359,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f35a,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f35a,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f35a,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f35a,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f35a,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f35b,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f35b,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f35b,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f35b,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f35b,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f35c,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f35c,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f35c,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f35c,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f35c,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f35d,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f35d,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f35d,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f35d,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f35d,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f35e,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f35e,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f35e,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f35e,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f35e,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f35f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f35f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f35f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f35f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f35f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f360,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f360,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f360,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f360,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f360,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f361,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f361,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f361,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f361,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f361,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f362,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f362,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f362,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f362,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f362,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f363,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f363,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f363,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f363,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f363,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f364,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f364,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f364,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f364,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f364,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f365,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f365,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f365,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f365,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f365,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f366,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f366,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f366,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f366,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f366,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f367,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f367,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f367,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f367,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f367,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f368,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f368,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f368,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f368,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f368,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f369,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f369,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f369,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f369,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f369,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f36a,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f36a,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f36a,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f36a,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f36a,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f36b,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f36b,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f36b,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f36b,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f36b,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f36c,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f36c,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f36c,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f36c,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f36c,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f36d,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f36d,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f36d,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f36d,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f36d,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f36e,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f36e,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f36e,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f36e,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f36e,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f36f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f36f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f36f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f36f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f36f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f370,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f370,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f370,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f370,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f370,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f371,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f371,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f371,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f371,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f371,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f372,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f372,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f372,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f372,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f372,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f373,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f373,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f373,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f373,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f373,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f374,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f374,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f374,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f374,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f374,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f375,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f375,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f375,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f375,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f375,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f376,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f376,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f376,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f376,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f376,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f377,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f377,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f377,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f377,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f377,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f378,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f378,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f378,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f378,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f378,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f379,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f379,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f379,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f379,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f379,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f37a,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f37a,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f37a,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f37a,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f37a,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f37b,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f37b,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f37b,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f37b,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f37b,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f37c,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f37c,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f37c,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f37c,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f37c,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f37d,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f37d,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f37d,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f37d,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f37d,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f37e,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f37e,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f37e,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f37e,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f37e,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f37f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f37f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f37f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f37f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f37f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f380,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f380,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f380,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f380,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f380,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f381,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f381,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f381,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f381,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f381,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f382,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f382,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f382,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f382,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f382,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f383,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f383,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f383,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f383,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
1f383,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
1f384,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
1f384,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
1f384,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
1f384,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
